employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
3171,4,28,Master's & above,0,1,1,32,4.0,7,1,0,59,0
55062,4,31,Bachelor's,0,2,1,27,5.0,2,0,0,61,0
64798,0,14,Bachelor's,1,0,3,30,3.0,1,1,0,83,0
7908,8,26,Master's & above,1,0,1,46,3.0,17,0,0,83,0
70048,7,0,Master's & above,1,0,1,37,3.0,10,1,0,49,1
63757,7,11,Bachelor's,0,2,1,48,4.0,13,0,0,52,0
19046,8,11,Bachelor's,1,0,1,40,5.0,12,1,0,84,0
37427,8,12,Bachelor's,1,0,1,32,3.0,6,0,0,73,0
58138,7,12,Bachelor's,1,0,1,33,1.0,7,0,0,48,0
68064,5,15,Bachelor's,0,0,1,35,3.0,6,0,0,66,0
6711,7,30,Bachelor's,1,2,1,23,3.0,2,0,0,51,0
51002,0,6,Master's & above,1,0,1,32,3.0,4,0,0,86,0
5132,4,11,Bachelor's,1,2,4,31,3.0,6,0,0,59,0
15801,4,18,Bachelor's,0,0,1,40,4.0,13,0,0,60,0
47265,5,11,Master's & above,1,0,1,43,2.0,7,0,0,70,0
26798,4,25,Master's & above,1,0,1,38,3.0,6,0,0,60,0
72203,7,31,Bachelor's,1,0,1,36,5.0,8,0,0,49,0
46862,5,31,Master's & above,1,0,1,49,5.0,20,1,0,65,0
75629,7,14,Bachelor's,0,2,1,32,1.0,4,0,0,50,0
10452,0,11,Bachelor's,1,0,2,26,3.0,2,0,0,91,0
37017,0,31,Bachelor's,1,2,1,55,3.0,18,0,0,87,0
76427,2,14,Master's & above,0,0,1,35,3.0,5,0,0,50,0
46925,4,33,Master's & above,0,0,1,36,4.0,6,1,0,59,0
43828,7,23,Bachelor's,1,0,1,29,5.0,4,1,0,45,0
58383,5,28,Bachelor's,1,0,1,46,3.0,19,1,0,72,0
20660,6,19,Bachelor's,1,2,2,30,3.0,4,0,0,84,0
46166,7,11,Bachelor's,1,0,1,51,5.0,19,0,0,40,0
11123,7,21,Master's & above,1,0,1,37,3.0,7,0,0,54,0
67946,0,25,Bachelor's,1,0,1,27,3.0,2,0,0,88,0
41763,7,18,Bachelor's,1,0,1,43,1.0,4,0,0,49,0
40628,2,25,Bachelor's,0,0,1,31,3.0,7,0,0,51,0
61482,4,31,Master's & above,0,2,2,38,4.0,9,1,0,65,0
63083,7,11,Master's & above,0,0,1,43,1.0,10,0,0,45,0
33789,8,31,Bachelor's,1,2,3,29,3.0,4,0,0,81,0
3540,8,14,Master's & above,0,2,1,30,3.0,2,0,0,79,0
51292,2,11,Bachelor's,0,0,1,49,5.0,22,1,0,50,0
137,0,31,Master's & above,1,0,1,49,4.0,5,0,0,90,0
73204,7,31,Master's & above,1,2,1,36,2.0,5,0,0,48,0
73753,5,1,Master's & above,1,2,1,33,1.0,3,0,0,71,0
49737,7,14,Master's & above,1,0,3,52,3.0,25,0,0,49,0
22462,7,25,Bachelor's,0,0,1,29,3.0,1,0,0,53,0
36905,4,31,Bachelor's,1,0,1,37,3.0,11,0,0,56,0
16004,1,14,Below Secondary,1,0,1,25,3.0,3,0,0,61,0
10002,2,11,Below Secondary,1,2,1,24,3.0,1,1,0,52,0
43176,8,31,Master's & above,0,1,1,37,4.0,13,0,0,79,0
12538,4,5,Bachelor's,1,0,1,35,5.0,10,1,0,59,1
56140,8,4,Bachelor's,0,0,1,33,3.0,4,1,0,76,1
71196,5,11,Bachelor's,0,2,1,33,5.0,9,1,0,71,0
57893,8,11,Bachelor's,0,0,1,59,3.0,28,0,0,78,0
5640,0,11,Bachelor's,1,2,1,29,3.0,1,0,0,88,0
41208,4,11,Bachelor's,0,0,1,38,2.0,8,0,0,59,0
55857,4,11,Bachelor's,1,2,1,48,4.0,13,0,0,57,0
27907,3,2,Bachelor's,1,0,1,31,3.0,1,1,0,62,0
5933,8,29,Master's & above,0,2,1,32,1.0,5,0,0,77,0
44678,5,14,Bachelor's,1,0,3,24,3.0,2,0,0,63,0
48266,8,31,Master's & above,1,2,2,37,5.0,5,1,0,77,0
46639,7,31,Bachelor's,0,2,1,32,5.0,8,1,0,46,1
21523,7,28,Bachelor's,1,0,1,31,3.0,2,0,0,48,0
32437,4,11,Bachelor's,1,2,2,45,3.0,5,1,1,61,0
65689,7,11,Bachelor's,1,0,1,57,5.0,6,0,0,45,0
73819,4,6,Master's & above,1,0,2,39,2.0,8,0,0,59,0
74019,5,11,Master's & above,1,2,1,42,1.0,4,0,0,70,0
76698,4,31,Bachelor's,0,0,1,45,3.0,4,0,1,65,1
70387,4,23,Master's & above,1,2,1,41,3.0,3,1,0,61,0
56162,8,19,Master's & above,0,2,1,41,1.0,11,0,0,74,0
26260,7,16,Master's & above,1,2,1,34,1.0,7,0,0,50,0
53188,7,24,Bachelor's,1,2,1,47,5.0,18,0,0,52,0
34074,7,17,Master's & above,1,2,1,33,5.0,7,1,0,51,0
38934,4,14,Master's & above,0,2,1,48,3.0,15,0,0,69,1
39799,4,6,Bachelor's,1,0,1,34,4.0,3,0,0,60,0
40775,7,0,Master's & above,1,0,1,35,5.0,4,1,0,47,0
41928,0,0,Master's & above,1,2,1,35,5.0,4,1,0,84,0
31364,8,6,Bachelor's,0,2,2,26,3.0,2,0,0,79,0
25351,7,5,Master's & above,1,2,1,45,3.0,17,0,0,49,0
72690,7,33,Master's & above,0,2,1,31,3.0,1,0,0,54,0
11666,7,27,Bachelor's,1,2,1,30,5.0,7,0,0,49,0
10167,7,4,Bachelor's,1,2,1,46,1.0,5,0,0,50,0
43399,4,11,Bachelor's,0,0,1,60,5.0,4,1,0,56,0
72916,4,19,Bachelor's,1,0,1,44,5.0,11,1,0,55,0
19440,8,14,Master's & above,1,2,3,35,3.0,3,0,0,86,0
55444,7,14,Bachelor's,1,2,2,33,2.0,6,0,0,52,0
10360,4,30,Bachelor's,1,2,1,38,4.0,8,1,0,55,0
66637,8,14,Master's & above,1,2,1,39,3.0,5,0,0,80,0
63026,7,18,Bachelor's,1,0,1,30,3.0,2,0,0,50,0
53981,4,29,Bachelor's,1,2,1,31,3.0,1,1,0,65,0
66248,7,31,Bachelor's,1,2,1,57,4.0,3,0,0,50,0
73279,7,11,Bachelor's,0,0,1,34,1.0,7,0,0,50,0
57365,4,11,Bachelor's,1,0,1,38,3.0,4,1,0,66,0
36691,7,5,Bachelor's,1,0,1,24,3.0,1,1,0,55,0
31987,5,8,Master's & above,1,0,1,45,3.0,16,0,0,87,1
73265,7,0,Master's & above,1,0,1,40,1.0,11,0,0,53,0
62530,5,25,Bachelor's,1,0,2,32,3.0,3,0,0,70,0
52716,7,11,Bachelor's,0,2,2,29,3.0,2,0,0,48,0
12930,1,11,Bachelor's,0,0,1,39,4.0,11,0,0,59,0
70371,0,4,Bachelor's,1,2,1,32,3.0,7,0,0,80,0
32774,4,11,Master's & above,1,0,2,57,4.0,7,1,0,58,0
78119,5,2,Bachelor's,0,0,1,36,3.0,4,1,0,72,0
50338,7,11,Bachelor's,1,0,1,34,1.0,5,0,0,46,0
64630,2,14,Master's & above,0,0,1,33,5.0,7,1,0,50,0
1830,8,11,Master's & above,1,2,1,39,2.0,4,1,0,81,0
60743,1,6,Bachelor's,0,2,2,32,4.0,8,0,0,59,0
77734,8,11,Bachelor's,1,1,1,31,3.0,6,0,0,77,0
51440,7,14,Bachelor's,1,0,1,31,1.0,7,1,0,52,0
58579,5,14,Bachelor's,0,0,1,25,3.0,3,0,0,68,0
38123,7,28,Bachelor's,0,2,1,43,5.0,4,1,0,50,0
57033,4,11,Bachelor's,1,2,1,25,3.0,1,0,0,65,0
42513,5,11,Master's & above,0,0,1,50,1.0,16,0,0,68,0
29146,4,14,Master's & above,1,0,3,32,3.0,4,1,0,64,1
72935,1,25,Bachelor's,1,2,1,28,3.0,2,0,0,59,0
16889,7,8,Bachelor's,1,0,1,32,1.0,5,0,0,51,0
6181,7,7,Bachelor's,1,2,1,34,5.0,5,0,0,49,0
9025,4,7,Bachelor's,1,0,1,30,5.0,4,0,0,55,0
65024,4,31,Master's & above,0,2,1,33,5.0,6,0,0,74,1
61874,5,31,Master's & above,1,2,2,46,4.0,19,1,0,70,0
30900,7,3,Bachelor's,1,2,1,35,4.0,10,1,0,50,1
44381,4,31,Bachelor's,1,0,1,33,5.0,8,1,0,59,1
805,4,14,Bachelor's,1,2,1,30,4.0,4,0,0,59,0
10468,5,31,Bachelor's,1,2,2,33,5.0,4,1,0,71,0
54127,7,4,Bachelor's,1,0,1,28,4.0,5,0,0,52,0
63027,8,16,Master's & above,1,0,1,38,3.0,8,0,0,84,0
26944,7,11,Bachelor's,0,2,1,34,2.0,7,1,0,49,1
6788,7,11,Bachelor's,0,0,2,40,3.0,1,1,0,51,0
51318,5,24,Bachelor's,0,2,2,30,3.0,5,0,0,73,0
30551,4,3,Bachelor's,0,2,1,29,2.0,7,0,0,60,0
74141,6,18,Bachelor's,1,2,1,30,3.0,3,0,0,83,0
16399,7,24,Bachelor's,1,2,1,38,4.0,10,0,0,50,0
10389,4,31,Bachelor's,1,0,3,40,3.0,11,0,0,60,0
15369,0,14,Bachelor's,0,0,1,29,4.0,5,0,0,86,0
41337,2,11,Master's & above,0,2,1,53,4.0,25,0,0,47,0
633,7,8,Bachelor's,0,2,1,26,3.0,2,0,0,49,0
30155,0,25,Bachelor's,1,0,2,28,3.0,1,0,0,82,0
59337,0,14,Master's & above,1,2,1,26,3.0,1,1,0,84,0
3968,5,1,Bachelor's,1,0,1,28,3.0,4,0,0,65,0
1709,2,31,Bachelor's,0,2,1,30,3.0,3,0,0,51,0
1588,4,6,Master's & above,1,0,1,59,4.0,4,1,0,56,0
573,6,14,Bachelor's,0,0,1,29,3.0,1,1,0,86,0
24750,8,5,Bachelor's,1,2,1,31,3.0,4,0,0,83,0
9098,5,31,Bachelor's,0,0,1,26,3.0,2,0,0,69,0
41768,4,10,Master's & above,0,2,1,37,3.0,10,0,0,62,0
43660,4,32,Bachelor's,0,2,1,25,3.0,1,0,0,62,0
8027,8,24,Bachelor's,1,0,1,27,2.0,3,1,0,78,0
15774,4,11,Master's & above,1,2,1,39,4.0,10,0,0,60,0
4857,0,20,Bachelor's,1,0,1,36,5.0,3,1,0,91,1
58988,5,15,Master's & above,1,0,2,35,5.0,6,1,0,91,1
54550,8,32,Bachelor's,0,0,1,28,3.0,1,0,0,81,0
31552,7,13,Bachelor's,1,0,1,30,3.0,1,1,0,50,0
76968,5,14,Master's & above,1,2,1,37,5.0,9,1,0,75,0
73203,8,20,Master's & above,1,2,2,35,1.0,9,0,0,80,0
60095,7,20,Master's & above,0,0,1,30,1.0,5,0,0,54,0
6731,6,21,Bachelor's,1,2,1,30,5.0,1,0,0,96,1
39725,8,11,Bachelor's,1,0,1,45,4.0,3,0,0,83,0
70021,5,15,Master's & above,1,0,1,36,3.0,7,1,0,71,0
22958,7,2,Bachelor's,1,2,1,37,3.0,4,0,0,50,0
21955,5,11,Bachelor's,0,2,2,39,3.0,4,0,0,73,0
72984,4,10,Bachelor's,1,0,1,37,5.0,6,0,0,59,0
63667,5,18,Bachelor's,1,0,1,28,3.0,1,0,0,82,1
4147,5,14,Master's & above,1,2,1,40,3.0,12,0,0,70,0
28714,7,22,Bachelor's,1,0,1,30,5.0,3,1,0,52,0
51959,4,24,Master's & above,1,0,1,36,4.0,7,0,0,56,0
68716,7,6,Bachelor's,0,0,1,27,2.0,4,0,0,57,0
30802,4,2,Bachelor's,0,0,1,29,1.0,4,0,0,57,0
34542,8,11,Bachelor's,0,2,7,31,3.0,5,1,0,82,0
32970,5,14,Master's & above,1,0,1,36,4.0,7,1,0,67,0
10936,4,3,Bachelor's,1,0,1,30,4.0,4,0,0,57,0
20326,0,20,Master's & above,1,0,2,32,3.0,6,1,0,86,0
38445,7,6,Bachelor's,1,2,1,29,5.0,2,0,0,50,0
18621,7,11,Bachelor's,0,0,1,29,3.0,1,0,0,45,0
10345,7,14,Master's & above,1,0,2,38,1.0,8,0,0,47,0
25834,5,11,Master's & above,0,0,1,51,3.0,15,0,0,71,0
333,1,14,Master's & above,1,0,1,32,3.0,8,0,0,58,0
28850,8,5,Master's & above,0,2,1,36,3.0,5,1,0,83,0
61888,4,6,Bachelor's,1,2,2,30,5.0,5,1,0,57,0
30928,1,18,Bachelor's,0,2,1,26,3.0,5,0,0,56,0
21230,6,31,Bachelor's,1,2,2,32,5.0,3,1,0,83,1
22445,7,23,Bachelor's,1,0,2,26,3.0,3,0,0,50,0
57206,0,20,Bachelor's,1,2,1,30,4.0,2,0,0,83,0
57587,7,30,Bachelor's,0,0,1,28,1.0,2,0,0,50,0
29950,7,18,Bachelor's,1,2,1,40,3.0,18,1,0,55,1
1825,3,11,Bachelor's,1,0,1,33,1.0,6,0,0,66,0
5272,4,11,Below Secondary,0,2,1,24,3.0,1,0,0,73,1
49389,3,19,Below Secondary,1,0,1,27,3.0,1,1,0,59,0
66875,4,21,Bachelor's,1,2,1,30,4.0,2,1,0,61,0
51071,7,28,Master's & above,0,2,1,37,3.0,9,0,0,44,0
62499,4,11,Bachelor's,0,0,1,33,3.0,9,0,0,58,0
4566,0,11,Bachelor's,1,0,2,31,3.0,2,0,0,84,0
77674,7,24,Bachelor's,1,2,1,43,3.0,3,0,0,48,0
70679,7,11,Master's & above,0,0,1,39,1.0,10,1,0,52,1
20516,7,11,Bachelor's,1,0,1,24,3.0,2,1,1,81,1
45145,5,28,Master's & above,1,0,1,41,2.0,12,0,0,71,0
45721,6,28,Master's & above,1,0,1,35,5.0,4,1,0,85,0
52241,7,31,Bachelor's,1,2,1,24,3.0,1,0,0,49,0
23337,7,0,Master's & above,1,2,3,33,2.0,7,0,0,53,0
8386,7,8,Master's & above,1,0,1,35,3.0,3,0,0,47,0
70491,7,6,Bachelor's,1,2,1,30,2.0,8,1,1,50,0
23241,5,6,Bachelor's,1,0,1,29,3.0,2,0,0,68,0
54003,7,30,Bachelor's,1,0,1,28,5.0,2,1,0,50,0
24843,4,11,Master's & above,0,0,1,48,5.0,15,1,0,61,0
35222,8,11,Bachelor's,1,0,1,31,3.0,3,0,0,79,0
47183,7,0,Bachelor's,1,0,1,26,1.0,3,1,0,50,0
22660,7,19,Bachelor's,1,2,2,24,3.0,1,0,0,47,0
11943,8,19,Bachelor's,0,1,1,30,3.0,1,1,0,76,0
57744,4,32,Master's & above,0,2,1,38,3.0,2,1,0,61,0
29142,7,24,Bachelor's,1,2,1,27,5.0,3,1,0,49,0
15620,8,11,Master's & above,0,0,1,49,1.0,24,0,0,77,0
44301,8,2,Bachelor's,0,0,1,32,3.0,1,0,0,80,0
24875,4,27,Bachelor's,1,0,1,26,3.0,1,0,0,65,0
61614,7,11,Bachelor's,0,0,1,35,5.0,7,0,0,48,0
73393,1,11,Bachelor's,0,0,2,46,3.0,3,0,0,59,0
27459,5,14,Master's & above,1,0,1,34,2.0,6,0,0,69,0
27533,1,14,Bachelor's,0,2,2,30,1.0,3,1,0,59,0
47584,5,11,Bachelor's,0,2,1,53,1.0,11,0,0,67,0
75636,7,28,Master's & above,1,2,1,49,3.0,17,0,0,48,0
18390,5,19,Master's & above,0,0,1,35,3.0,5,0,0,68,0
69146,6,14,Master's & above,1,0,1,34,4.0,4,0,0,83,0
10122,7,23,Bachelor's,1,0,7,26,2.0,5,0,0,46,0
20927,7,0,Bachelor's,1,2,2,29,3.0,1,0,0,47,0
60018,4,31,Master's & above,0,0,1,37,3.0,4,0,0,58,0
68791,0,19,Bachelor's,1,0,2,25,4.0,2,0,0,80,0
25354,7,11,Bachelor's,1,0,1,47,4.0,16,1,0,48,1
3491,0,3,Bachelor's,1,2,1,28,2.0,5,0,0,85,0
74687,7,5,Bachelor's,1,0,1,32,5.0,10,1,0,48,0
50049,5,10,Bachelor's,1,0,1,34,3.0,4,0,0,71,0
30088,4,11,Bachelor's,1,2,1,36,4.0,3,0,0,59,0
45140,3,14,Bachelor's,1,0,1,32,2.0,6,0,0,59,0
35436,5,16,Master's & above,1,2,2,32,2.0,5,0,0,72,0
72109,7,32,Bachelor's,1,0,1,29,4.0,3,0,0,52,0
24397,4,14,Bachelor's,1,0,1,32,4.0,4,1,1,57,1
44154,7,14,Bachelor's,1,0,5,27,3.0,2,0,0,52,0
60571,7,4,Bachelor's,1,0,1,34,5.0,4,1,0,51,0
59722,7,7,Master's & above,0,0,1,36,3.0,8,0,0,48,0
27505,4,32,Bachelor's,1,2,1,26,5.0,2,1,0,59,0
9072,7,5,Master's & above,1,0,1,33,4.0,3,1,0,94,1
14939,7,19,Master's & above,1,0,1,47,1.0,3,0,0,45,0
13888,7,2,Bachelor's,1,0,1,42,3.0,2,0,0,48,0
44589,7,18,Master's & above,1,0,1,38,1.0,8,0,0,54,0
15024,8,25,Bachelor's,0,2,4,32,5.0,8,0,0,93,1
57609,5,8,Bachelor's,0,0,1,44,3.0,16,0,0,70,0
8470,7,14,Master's & above,1,0,1,33,4.0,5,1,0,46,0
47152,7,18,Bachelor's,1,2,2,27,3.0,3,0,0,55,0
43153,8,11,Master's & above,1,0,2,50,5.0,14,0,0,85,0
4464,5,24,Bachelor's,0,0,2,29,3.0,4,0,0,71,0
17190,5,27,Bachelor's,1,0,1,29,5.0,4,0,0,84,1
109,8,19,Bachelor's,1,2,2,28,3.0,2,0,0,79,0
48753,0,11,Bachelor's,1,0,1,44,5.0,7,1,0,84,0
17602,4,32,Bachelor's,0,0,1,32,4.0,2,1,0,61,0
71562,0,20,Master's & above,1,2,2,30,3.0,6,0,0,83,0
70593,4,13,Bachelor's,1,0,1,37,5.0,4,1,0,59,0
4445,4,14,Bachelor's,0,2,1,37,3.0,5,1,0,59,0
47038,7,5,Bachelor's,1,2,1,32,1.0,4,0,0,52,0
31070,5,15,Bachelor's,1,2,1,36,3.0,2,0,0,66,0
33000,5,11,Bachelor's,0,0,2,34,3.0,4,1,0,62,0
20974,1,32,Bachelor's,0,0,1,30,3.0,3,0,0,65,0
64764,8,11,Bachelor's,1,2,1,26,3.0,1,1,1,81,1
38060,7,21,Master's & above,1,2,1,31,1.0,2,0,0,51,0
40172,8,11,Bachelor's,1,1,1,41,5.0,7,0,0,83,0
36808,4,11,Master's & above,1,2,1,33,2.0,7,0,0,57,0
9763,4,12,Bachelor's,1,0,1,25,4.0,3,0,0,58,0
76038,4,31,Bachelor's,0,2,1,39,3.0,6,1,0,58,0
71813,5,3,Bachelor's,0,2,1,31,3.0,6,0,0,70,0
42426,8,11,Master's & above,0,2,1,56,2.0,16,0,0,79,0
61602,7,5,Bachelor's,1,0,1,30,1.0,3,0,0,50,0
48737,4,28,Bachelor's,1,0,2,29,5.0,5,1,0,63,1
65518,7,33,Master's & above,1,2,1,31,4.0,3,0,0,50,0
70606,6,24,Master's & above,1,2,2,28,4.0,2,0,0,82,0
7717,0,12,Bachelor's,1,0,2,30,2.0,3,0,0,82,0
68386,0,2,Bachelor's,1,2,1,30,1.0,2,0,0,84,0
51891,5,31,Bachelor's,0,0,1,29,4.0,6,1,0,65,0
36931,4,10,Bachelor's,0,0,1,31,3.0,3,1,0,60,0
60567,0,17,Bachelor's,1,0,1,30,3.0,6,1,0,84,1
22820,5,11,Bachelor's,1,2,1,26,3.0,1,0,0,72,0
11028,4,7,Bachelor's,1,2,1,44,5.0,4,1,0,60,0
6425,5,16,Master's & above,0,0,1,31,1.0,6,0,0,70,0
13047,8,26,Bachelor's,0,0,1,35,4.0,3,0,0,77,0
63491,5,15,Master's & above,1,0,1,41,3.0,3,0,0,73,0
44748,7,17,Bachelor's,1,0,1,33,5.0,7,1,0,47,0
32186,8,24,Bachelor's,1,2,1,33,5.0,4,1,0,81,0
55275,4,11,Below Secondary,1,2,1,26,5.0,3,0,0,60,0
48682,7,4,Bachelor's,1,2,1,47,4.0,19,0,0,48,0
74930,7,2,Bachelor's,1,2,1,28,5.0,5,1,0,51,0
45051,7,4,Bachelor's,1,0,1,32,1.0,5,0,0,52,0
24675,7,16,Bachelor's,1,0,1,36,3.0,10,0,0,50,0
28572,5,31,Master's & above,0,0,2,39,3.0,5,0,0,68,0
38163,8,31,Bachelor's,0,0,1,29,5.0,2,1,0,81,0
65257,7,11,Bachelor's,1,2,3,45,3.0,6,0,0,47,0
14988,4,11,Bachelor's,1,2,1,48,2.0,4,0,0,58,0
12936,2,11,Bachelor's,1,0,2,32,3.0,5,0,0,49,0
58180,4,11,Bachelor's,0,0,1,39,2.0,5,0,0,63,0
20295,4,11,Master's & above,1,0,1,53,4.0,19,1,0,57,0
71073,7,14,Bachelor's,1,0,1,42,3.0,4,0,0,53,0
2221,1,11,Master's & above,0,0,2,35,5.0,4,0,0,59,0
47279,0,27,Bachelor's,1,2,1,30,1.0,4,0,0,82,0
40019,0,19,Bachelor's,1,0,1,31,4.0,6,1,0,86,0
50781,4,32,Bachelor's,1,0,1,26,5.0,3,0,0,56,0
64947,7,31,Bachelor's,1,0,1,35,5.0,3,1,1,45,1
31258,7,31,Bachelor's,1,2,1,45,1.0,5,0,0,52,0
11796,5,19,Bachelor's,1,2,5,37,3.0,9,0,0,64,0
69912,4,11,Bachelor's,0,0,1,42,5.0,10,1,0,59,0
38974,7,31,Master's & above,1,0,1,43,5.0,14,1,0,50,0
39544,4,2,Bachelor's,1,0,1,27,5.0,2,1,0,58,0
5303,7,27,Bachelor's,1,0,1,26,3.0,1,1,0,48,0
14189,7,6,Master's & above,1,2,1,38,1.0,10,0,0,50,0
35644,0,33,Master's & above,1,0,1,31,4.0,5,1,0,82,0
23232,4,6,Bachelor's,0,2,1,30,2.0,2,0,0,64,0
28851,5,11,Bachelor's,0,2,1,37,4.0,11,0,0,70,0
8174,7,7,Master's & above,1,0,1,35,1.0,4,0,0,48,0
72379,4,31,Master's & above,0,2,2,38,5.0,4,1,0,63,0
7814,6,14,Bachelor's,1,2,3,30,5.0,2,0,0,85,0
54321,8,31,Bachelor's,1,2,1,30,3.0,1,1,0,78,1
17873,7,23,Bachelor's,1,2,2,28,3.0,2,0,0,52,0
32272,4,4,Master's & above,1,0,1,42,4.0,7,0,0,59,0
31847,5,14,Bachelor's,1,2,1,33,2.0,7,0,0,68,0
11855,7,2,Master's & above,1,0,1,39,4.0,4,0,0,45,0
70961,7,31,Bachelor's,1,2,1,33,2.0,7,1,0,49,0
32378,8,4,Master's & above,0,0,1,43,4.0,6,0,0,81,0
45064,4,5,Bachelor's,0,2,1,30,4.0,7,0,0,59,0
28533,0,6,Master's & above,1,2,1,37,3.0,3,1,0,85,0
1412,8,24,Bachelor's,1,0,1,33,4.0,6,1,1,81,0
15311,7,0,Master's & above,1,2,1,38,5.0,10,0,0,49,0
43786,0,14,Bachelor's,0,2,2,27,3.0,3,1,0,85,1
13825,4,14,Bachelor's,0,2,1,24,5.0,2,0,0,55,0
36207,4,7,Bachelor's,0,2,1,35,2.0,10,0,0,58,0
18293,4,11,Master's & above,1,0,2,42,5.0,2,1,0,57,0
21794,7,20,Master's & above,1,0,1,32,3.0,7,0,0,53,0
11349,7,18,Bachelor's,1,0,2,25,3.0,2,0,0,45,0
65504,5,11,Master's & above,0,0,1,35,5.0,6,1,0,67,0
73508,8,11,Master's & above,0,2,1,54,3.0,24,0,0,75,0
68754,7,25,Bachelor's,1,0,1,33,2.0,3,0,0,45,0
6099,7,14,Bachelor's,0,2,1,27,3.0,1,0,0,48,0
38634,0,24,Bachelor's,1,0,2,28,3.0,2,1,0,86,1
38271,2,15,Master's & above,0,0,1,36,3.0,8,0,0,44,0
53405,5,11,Master's & above,0,0,3,51,3.0,7,1,0,72,0
77609,4,2,Bachelor's,0,2,2,31,3.0,2,0,0,57,0
22580,7,18,Bachelor's,1,0,2,25,1.0,4,0,0,47,0
43497,2,11,Master's & above,1,2,1,45,3.0,3,0,0,51,0
14781,1,31,Bachelor's,1,2,1,31,3.0,4,0,0,64,0
14576,2,5,Bachelor's,1,0,1,39,3.0,11,0,0,53,0
45407,5,6,Bachelor's,0,0,1,39,4.0,5,1,0,73,0
3124,5,18,Bachelor's,0,0,1,25,2.0,2,1,0,66,0
70800,4,28,Master's & above,0,2,1,37,5.0,8,1,1,99,1
35493,8,12,Bachelor's,1,0,1,29,5.0,3,1,0,80,0
25396,7,30,Bachelor's,1,0,1,27,1.0,5,0,0,52,0
5283,4,11,Bachelor's,1,0,1,27,4.0,3,0,0,59,0
10067,7,2,Bachelor's,1,0,1,47,4.0,6,0,0,51,0
46585,1,11,Master's & above,1,2,1,36,4.0,3,0,0,55,0
3225,4,32,Bachelor's,1,0,1,35,5.0,9,1,0,58,0
55264,7,32,Bachelor's,1,2,1,35,3.0,8,0,0,51,0
22333,8,11,Bachelor's,0,2,2,32,3.0,5,1,0,82,0
63955,7,15,Bachelor's,1,2,1,26,3.0,1,0,0,47,0
69334,1,20,Master's & above,1,0,1,33,3.0,3,1,1,60,1
4310,7,1,Master's & above,0,2,1,32,2.0,5,0,0,56,0
45756,5,10,Bachelor's,1,0,1,41,5.0,4,1,0,73,0
10377,7,14,Bachelor's,1,2,1,26,4.0,2,1,0,53,0
35903,1,4,Master's & above,1,2,1,40,5.0,4,0,0,58,0
50163,4,22,Bachelor's,0,2,1,31,3.0,4,0,0,55,0
25255,8,31,Bachelor's,1,0,1,25,3.0,2,0,0,78,0
21623,3,11,Master's & above,1,0,1,58,3.0,15,1,0,60,0
701,7,25,Bachelor's,0,0,1,27,1.0,4,0,0,53,0
3440,7,19,Bachelor's,1,0,1,29,5.0,5,1,0,52,0
68280,7,14,Bachelor's,1,2,2,33,4.0,8,0,0,46,0
69785,2,11,Bachelor's,0,0,1,28,3.0,1,0,0,43,0
69847,4,18,Bachelor's,0,0,1,32,4.0,2,1,0,59,0
49317,1,31,Master's & above,0,2,1,36,5.0,2,1,0,57,0
1159,5,11,Master's & above,0,0,1,37,3.0,3,0,0,72,0
19141,2,25,Bachelor's,1,0,1,30,5.0,7,1,0,51,0
14262,8,15,Master's & above,1,2,1,43,2.0,7,0,0,77,0
44397,8,21,Master's & above,0,0,1,31,3.0,5,1,0,81,0
32925,6,24,Master's & above,1,0,2,34,4.0,4,0,0,86,0
54216,4,11,Bachelor's,1,2,1,45,4.0,18,1,0,61,0
2732,0,14,Master's & above,1,0,2,30,3.0,6,0,0,80,0
70028,0,6,Bachelor's,1,2,3,39,3.0,6,0,0,84,0
15431,8,8,Master's & above,1,0,1,34,5.0,5,1,0,81,0
36487,8,6,Master's & above,1,0,1,36,2.0,8,0,0,86,0
68345,8,18,Bachelor's,1,2,1,25,4.0,3,0,0,80,0
11310,7,25,Bachelor's,1,2,1,28,4.0,4,0,0,45,0
5366,1,3,Bachelor's,1,0,1,31,2.0,5,0,0,60,0
73314,5,11,Master's & above,0,0,1,49,5.0,7,1,0,73,0
11811,8,31,Master's & above,0,0,1,39,4.0,4,1,0,78,1
34277,7,24,Bachelor's,1,2,1,49,3.0,19,0,0,50,0
48381,5,14,Master's & above,0,2,1,37,3.0,9,0,0,67,0
5108,8,18,Bachelor's,0,2,1,38,2.0,5,1,0,79,0
77379,4,11,Bachelor's,1,0,1,38,4.0,10,0,0,59,0
3144,7,14,Master's & above,1,2,1,44,1.0,9,0,0,54,0
69095,8,14,Bachelor's,1,1,1,30,4.0,2,1,0,84,0
26952,0,4,Master's & above,1,0,1,34,2.0,6,0,0,86,0
36231,1,11,Below Secondary,1,2,2,25,3.0,1,1,0,60,0
34336,4,11,Master's & above,0,2,2,34,5.0,7,0,0,61,0
9431,8,14,Master's & above,0,2,1,35,1.0,4,0,0,81,0
21346,5,8,Bachelor's,0,0,1,38,2.0,4,0,0,65,0
49690,5,18,Bachelor's,0,0,1,40,3.0,7,0,0,68,0
72435,3,11,Bachelor's,0,0,1,52,3.0,4,1,1,55,0
